_id,Company,Price,Earnings Date,description,20-Day Simple Moving Average,200-Day Simple Moving Average,50-Day,52-Week,Analyst Recom,Average True Range,Average Volume,Beta,Change,EPS ttm,ROI,ratio,performance
5285380cbb1177ca391c2e2f,State Bank Financial Corporation,17.77,2013-10-24 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Money Center Banks'}",0.062200000000000005,0.12940000000000002,"[0.1753, -0.0011]","[0.2477, -0.0011]",1.9,0.37,115.44,,0.029,0.2,0.306,"{'quick': None, 'current': None}","{'Year': 0.1135, 'Half Year': 0.12, 'Month': 0.1, 'Week': 0.0006000000000000001}"
5285380cbb1177ca391c2e30,Stewart Information Services Corp.,29.31,2013-10-24 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Property & Casualty Insurance'}",-0.0492,0.0292,"[0.0152, -0.092]","[0.2889, -0.1477]",2.5,0.67,171.82,1.25,0.0055000000000000005,4.34,0.186,"{'quick': None, 'current': None}","{'Year': 0.1927, 'Half Year': -0.0155, 'Month': -0.0517, 'Week': -0.0195}"
5285380cbb1177ca391c2e31,"Stock Building Supply Holdings, Inc.",16.81,,"{'Country': 'USA', 'Sector': 'Industrial Goods', 'Industry': 'General Building Materials'}",0.0916,0.1875,"[0.3502, 0.0012000000000000001]","[0.3502, 0.0012000000000000001]",2.0,0.39,119.86,,0.0054,-0.93,-0.095,"{'quick': 1.2, 'current': 1.9}","{'Year': None, 'Half Year': None, 'Month': 0.18580000000000002, 'Week': 0.0315}"
5285380cbb1177ca391c2e32,Steris Corp.,45.43,2013-10-30 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Medical Appliances & Equipment'}",-0.0058000000000000005,0.0683,"[0.1228, -0.0403]","[0.4378, -0.0403]",2.3,0.7000000000000001,228.91,0.8200000000000001,-0.002,2.56,0.122,"{'quick': 2.4, 'current': 3.2}","{'Year': 0.4097, 'Half Year': -0.0015, 'Month': 0.0091, 'Week': 0.006900000000000001}"
5285380cbb1177ca391c2e33,Stewart Enterprises Inc.,13.18,2013-12-16 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Personal Services'}",-0.0014,0.1653,"[0.0131, -0.006]","[0.9371, -0.006]",3.0,0.04,433.31,1.46,-0.0008,0.52,0.081,"{'quick': 1.1, 'current': 1.4}","{'Year': 0.8762000000000001, 'Half Year': 0.45580000000000004, 'Month': -0.0008, 'Week': -0.0015}"
5285380cbb1177ca391c2e34,StellarOne Corporation,23.84,2013-10-21 04:00:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Regional - Mid-Atlantic Banks'}",-0.0048000000000000004,0.26940000000000003,"[0.1351, -0.053500000000000006]","[0.9611000000000001, -0.053500000000000006]",3.0,0.55,51.92,1.2,-0.0058000000000000005,1.08,0.179,"{'quick': None, 'current': None}","{'Year': 0.8823000000000001, 'Half Year': 0.5592, 'Month': -0.0037, 'Week': 0.017400000000000002}"
5285380cbb1177ca391c2e35,StemCells Inc.,1.21,2013-11-05 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Biotechnology'}",-0.09670000000000001,-0.2758,"[0.0431, -0.34240000000000004]","[0.0431, -0.4319]",1.8,0.07,876.36,0.8300000000000001,-0.032,-0.56,-1.573,"{'quick': 2.7, 'current': 2.7}","{'Year': -0.30560000000000004, 'Half Year': -0.3316, 'Month': -0.0942, 'Week': 0.016300000000000002}"
5285380cbb1177ca391c2e36,State Auto Financial Corp.,20.06,2013-10-31 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Property & Casualty Insurance'}",0.011600000000000001,0.0912,"[0.1487, -0.0709]","[0.47440000000000004, -0.12660000000000002]",2.0,0.67,26.34,1.06,-0.005,1.01,0.013000000000000001,"{'quick': None, 'current': None}","{'Year': 0.3342, 'Half Year': 0.0821, 'Month': 0.01, 'Week': -0.0054}"
5285380cbb1177ca391c2e37,"SunTrust Banks, Inc.",36.01,2013-10-18 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Money Center Banks'}",0.049300000000000004,0.1423,"[0.1264, 0.0017000000000000001]","[0.43720000000000003, -0.0046]",2.7,0.59,3569.6,1.77,0.0164,2.31,0.099,"{'quick': None, 'current': None}","{'Year': 0.3674, 'Half Year': 0.14, 'Month': 0.0668, 'Week': 0.0366}"
5285380cbb1177ca391c2e38,iShares Barclays 0-5 Year TIPS Bond,101.62,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.0021000000000000003,-0.0018000000000000002,"[0.0151, 0]","[0.0216, -0.0158]",,0.15,33.27,,0.0022,,,"{'quick': None, 'current': None}","{'Year': -0.011, 'Half Year': -0.0088, 'Month': 0.0007, 'Week': -0.0006000000000000001}"
5285380cbb1177ca391c2e39,St. Jude Medical Inc.,57.39,2013-10-16 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Medical Appliances & Equipment'}",0.0033,0.2111,"[0.1322, -0.027100000000000003]","[0.9405, -0.027100000000000003]",2.6,1.04,1851.61,0.87,-0.0047,2.46,0.11800000000000001,"{'quick': 2.9, 'current': 3.6}","{'Year': 0.6395000000000001, 'Half Year': 0.24430000000000002, 'Month': 0.0412, 'Week': 0.0155}"
5285380cbb1177ca391c2e3a,SunOpta Inc.,9.53,2011-03-08 21:30:00+00:00,"{'Country': 'Canada', 'Sector': 'Consumer Goods', 'Industry': 'Processed & Packaged Goods'}",-0.0707,0.1537,"[0.0805, -0.14830000000000002]","[0.8083, -0.14830000000000002]",2.1,0.42,279.52,1.26,0.0438,0.0,0.066,"{'quick': 0.6000000000000001, 'current': 1.5}","{'Year': 0.5242, 'Half Year': 0.2751, 'Month': -0.074, 'Week': 0.027}"
5285380cbb1177ca391c2e3b,Sterling Bancorp,12.36,2013-11-04 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Savings & Loans'}",0.056600000000000004,0.2538,"[0.24330000000000002, -0.0112]","[0.4756, -0.0112]",2.5,0.27,311.94,1.26,-0.0064,0.51,0.162,"{'quick': None, 'current': None}","{'Year': 0.46180000000000004, 'Half Year': 0.36110000000000003, 'Month': 0.1258, 'Week': 0.0393}"
5285380cbb1177ca391c2e3c,Steel Dynamics Inc.,19.12,2013-10-16 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Basic Materials', 'Industry': 'Steel & Iron'}",0.037200000000000004,0.2214,"[0.2736, -0.013900000000000001]","[0.6369, -0.013900000000000001]",2.4,0.45,2089.75,1.83,0.0037,0.85,0.07100000000000001,"{'quick': 1.3, 'current': 2.5}","{'Year': 0.4953, 'Half Year': 0.2846, 'Month': 0.1063, 'Week': 0.0111}"
5285380cbb1177ca391c2e3d,Stanley Furniture Co. Inc.,3.85,2013-10-14 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Consumer Goods', 'Industry': 'Home Furnishings & Fixtures'}",0.0172,-0.0317,"[0.1424, -0.044700000000000004]","[0.1774, -0.20620000000000002]",3.0,0.14,59.96,1.29,0.005200000000000001,-0.78,-0.076,"{'quick': 3.1, 'current': 5.4}","{'Year': -0.1374, 'Half Year': -0.037700000000000004, 'Month': 0.0881, 'Week': 0.0213}"
5285380cbb1177ca391c2e3e,STMicroelectronics NV,7.39,2011-01-24 21:30:00+00:00,"{'Country': 'Switzerland', 'Sector': 'Technology', 'Industry': 'Semiconductor - Broad Line'}",-0.0609,-0.13,"[0.0027, -0.23020000000000002]","[0.4641, -0.2485]",2.8,0.18,1203.11,1.78,-0.0327,-1.0,-0.28300000000000003,"{'quick': 1.7000000000000002, 'current': 2.3}","{'Year': 0.46080000000000004, 'Half Year': -0.1511, 'Month': -0.14450000000000002, 'Week': 0}"
5285380cbb1177ca391c2e3f,"Stemline Therapeutics, Inc.",24.68,,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Biotechnology'}",-0.1454,0.0646,"[0.0867, -0.4777]","[1.3892, -0.4777]",1.4,2.33,177.1,,0.062400000000000004,-2.4,,"{'quick': 22.3, 'current': 22.3}","{'Year': None, 'Half Year': 0.5487000000000001, 'Month': -0.3613, 'Week': -0.1134}"
5285380cbb1177ca391c2e40,Stamps.com Inc.,47.77,2013-10-23 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Catalog & Mail Order Houses'}",0.036500000000000005,0.3124,"[0.2091, -0.033]","[1.1374, -0.033]",2.5,1.74,109.95,0.78,-0.011,2.14,0.337,"{'quick': 6.8, 'current': 6.8}","{'Year': 0.7654000000000001, 'Half Year': 0.30360000000000004, 'Month': 0.08320000000000001, 'Week': 0.0468}"
5285380cbb1177ca391c2e41,Stantec Inc.,64.52,2011-11-15 05:00:00+00:00,"{'Country': 'Canada', 'Sector': 'Services', 'Industry': 'Technical Services'}",0.1057,0.4088,"[0.327, -0.0045000000000000005]","[0.8296, -0.0045000000000000005]",2.3,1.44,10.77,1.35,0.0033,2.68,0.11800000000000001,"{'quick': 1.9, 'current': 1.9}","{'Year': 0.7442000000000001, 'Half Year': 0.5022, 'Month': 0.212, 'Week': 0.0358}"
5285380cbb1177ca391c2e42,Standard Financial Corp.,18.55,2013-01-14 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Regional - Northeast Banks'}",0.0053,-0.0119,"[0.0357, -0.0313]","[0.1443, -0.08650000000000001]",,0.11,3.64,,0.0,0.91,0.131,"{'quick': None, 'current': None}","{'Year': 0.0704, 'Half Year': -0.013800000000000002, 'Month': 0.0159, 'Week': -0.018000000000000002}"
5285380cbb1177ca391c2e43,Scorpio Tankers Inc.,11.86,2013-10-28 12:30:00+00:00,"{'Country': 'Monaco', 'Sector': 'Services', 'Industry': 'Shipping'}",0.0222,0.2684,"[0.2657, -0.0497]","[1.1796, -0.0497]",,0.39,1090.32,1.77,-0.0067,-0.30000000000000004,-0.031,"{'quick': 14.9, 'current': 15}","{'Year': 1.0765, 'Half Year': 0.3179, 'Month': 0.1857, 'Week': 0.0034000000000000002}"
5285380cbb1177ca391c2e44,Steiner Leisure Ltd.,56.27,2013-10-30 20:30:00+00:00,"{'Country': 'Bahamas', 'Sector': 'Services', 'Industry': 'Personal Services'}",-0.0233,0.067,"[0.046900000000000004, -0.0886]","[0.28090000000000004, -0.0886]",1.8,1.5,31.58,1.02,0.0222,3.35,0.117,"{'quick': 0.8, 'current': 1.1}","{'Year': 0.2131, 'Half Year': 0.07440000000000001, 'Month': -0.0567, 'Week': -0.007200000000000001}"
5285380cbb1177ca391c2e45,Statoil ASA,22.83,2011-02-09 06:30:00+00:00,"{'Country': 'Norway', 'Sector': 'Basic Materials', 'Industry': 'Major Integrated Oil & Gas'}",-0.0262,0.0076,"[0.038200000000000005, -0.058600000000000006]","[0.1404, -0.11030000000000001]",1.9,0.33,1370.98,1.1,0.012,1.9500000000000002,0.158,"{'quick': 0.9, 'current': 1}","{'Year': 0.0053, 'Half Year': 0.0241, 'Month': -0.007500000000000001, 'Week': -0.0509}"
5285380cbb1177ca391c2e46,Stonemor Partners LP,24.93,2013-11-07 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Personal Services'}",-0.0078000000000000005,0.0308,"[0.1096, -0.0374]","[0.3603, -0.06770000000000001]",2.5,0.47000000000000003,68.76,0.86,0.020300000000000002,-0.8,0.045,"{'quick': 2.2, 'current': 2.2}","{'Year': 0.1761, 'Half Year': -0.0494, 'Month': -0.0008, 'Week': -0.0125}"
5285380cbb1177ca391c2e47,Suntech Power Holdings Co. Ltd.,0.53,2013-05-20 04:00:00+00:00,"{'Country': 'China', 'Sector': 'Technology', 'Industry': 'Diversified Electronics'}",-0.5977,-0.5215000000000001,"[0.1778, -0.7254]","[0.7667, -0.7337]",3.0,0.2,4253.65,,0.0,-6.55,,"{'quick': None, 'current': None}","{'Year': -0.3977, 'Half Year': -0.1587, 'Month': -0.649, 'Week': -0.5985}"
5285380cbb1177ca391c2e48,iPath US Treasury Steepener ETN,39.46,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.012700000000000001,0.0485,"[0.046400000000000004, -0.0603]","[0.2001, -0.0746]",,0.41000000000000003,9.39,,-0.0098,,,"{'quick': None, 'current': None}","{'Year': 0.1721, 'Half Year': 0.1673, 'Month': -0.0028, 'Week': 0.0112}"
5285380cbb1177ca391c2e49,PIMCO 1-5 Year US TIPS Index ETF,53.31,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.0027,-0.0014,"[0.019700000000000002, 0.0004]","[0.027200000000000002, -0.0175]",,0.11,113.52,,0.0023,,,"{'quick': None, 'current': None}","{'Year': -0.0134, 'Half Year': -0.009300000000000001, 'Month': 0.0015, 'Week': 0}"
5285380cbb1177ca391c2e4a,Questar Corporation,22.67,2013-10-30 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Utilities', 'Industry': 'Gas Utilities'}",-0.021500000000000002,-0.0269,"[0.0604, -0.0477]","[0.26880000000000004, -0.109]",2.8,0.35000000000000003,1302.24,0.61,-0.0077,1.19,0.105,"{'quick': 0.4, 'current': 0.5}","{'Year': 0.244, 'Half Year': -0.0719, 'Month': 0.008400000000000001, 'Week': -0.0264}"
5285380cbb1177ca391c2e4b,Strayer Education Inc.,38.13,2013-10-31 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Education & Training Services'}",-0.08990000000000001,-0.197,"[0.044700000000000004, -0.23720000000000002]","[0.044700000000000004, -0.4107]",3.6,1.6800000000000002,240.12,1.27,-0.028800000000000003,4.78,0.425,"{'quick': 2.8, 'current': 2.8}","{'Year': -0.1413, 'Half Year': -0.2499, 'Month': -0.0368, 'Week': 0.0441}"
5285380cbb1177ca391c2e4c,"STR Holdings, Inc.",1.88,2013-11-12 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Consumer Goods', 'Industry': 'Rubber & Plastics'}",-0.1491,-0.1589,"[0.1325, -0.30110000000000003]","[0.16770000000000002, -0.4519]",3.0,0.18,366.2,1.9,0.0217,-3.2800000000000002,-1.705,"{'quick': 6.1, 'current': 6.8}","{'Year': -0.1321, 'Half Year': -0.36110000000000003, 'Month': -0.193, 'Week': -0.17120000000000002}"
5285380cbb1177ca391c2e4d,Sterling Construction Co. Inc.,10.81,2013-11-11 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Industrial Goods', 'Industry': 'Heavy Construction'}",0.11120000000000001,0.0704,"[0.2555, 0.0179]","[0.5183, -0.0901]",2.0,0.31,41.8,0.92,0.0179,-1.3,0.067,"{'quick': 1.7000000000000002, 'current': 1.7000000000000002}","{'Year': 0.3598, 'Half Year': 0.012400000000000001, 'Month': 0.1456, 'Week': 0.0673}"
5285380cbb1177ca391c2e4e,"Streamline Health Solutions, Inc.",7.9,2013-09-09 04:00:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Healthcare Information Services'}",-0.0131,0.14750000000000002,"[0.1466, -0.07060000000000001]","[0.6632, -0.07060000000000001]",1.5,0.24,49.79,1.3,-0.0013000000000000002,-0.79,-0.137,"{'quick': 1.2, 'current': 1.2}","{'Year': 0.5757, 'Half Year': 0.2576, 'Month': 0.0076, 'Week': -0.011300000000000001}"
5285380cbb1177ca391c2e4f,Sutron Corp.,4.53,2013-03-11 04:00:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Scientific & Technical Instruments'}",-0.0392,-0.1627,"[0.0414, -0.1305]","[0.0414, -0.2574]",,0.14,2.92,0.52,0.0,0.13,0.045,"{'quick': 3.8, 'current': 5}","{'Year': -0.1388, 'Half Year': -0.2399, 'Month': -0.08850000000000001, 'Week': -0.0152}"
5285380cbb1177ca391c2e50,Straight Path Communications Inc.,5.6,,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Diversified Communication Services'}",-0.032,0.015,"[0.12, -0.09680000000000001]","[0.2528, -0.125]",,0.2,9.77,,0.0182,-0.23,-0.333,"{'quick': 2.1, 'current': 2.1}","{'Year': None, 'Half Year': None, 'Month': -0.0694, 'Week': -0.0517}"
5285380cbb1177ca391c2e51,Stratus Properties Inc.,15.44,2012-11-14 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Real Estate Development'}",0.0105,0.129,"[0.2803, -0.0721]","[0.9644, -0.0721]",,0.49,2.98,1.8,-0.0172,0.25,0.008,"{'quick': 1.3, 'current': 1.3}","{'Year': 0.7359, 'Half Year': 0.028800000000000003, 'Month': 0.1724, 'Week': -0.050800000000000005}"
5285380cbb1177ca391c2e52,Strattec Security Corp.,42.3,2013-10-24 04:00:00+00:00,"{'Country': 'USA', 'Sector': 'Consumer Goods', 'Industry': 'Auto Parts'}",0.018600000000000002,0.1617,"[0.1821, -0.1125]","[0.8942, -0.1125]",2.0,2.0,9.72,1.1400000000000001,0.0161,2.85,0.106,"{'quick': 1.5, 'current': 2.1}","{'Year': 0.8388, 'Half Year': 0.159, 'Month': -0.0029000000000000002, 'Week': -0.0172}"
5285380cbb1177ca391c2e53,Starz,28.76,2013-11-06 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Entertainment - Diversified'}",-0.0258,0.2189,"[0.137, -0.0636]","[1.5306000000000002, -0.0636]",3.0,0.92,726.36,1.52,-0.0023,0.77,0.148,"{'quick': 1.8, 'current': 1.8}","{'Year': 1.4166, 'Half Year': 0.2969, 'Month': -0.005200000000000001, 'Week': -0.0035}"
5285380cbb1177ca391c2e54,Supreme Industries Inc.,6.3,2013-10-24 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Consumer Goods', 'Industry': 'Trucks & Other Vehicles'}",-0.0004,0.2619,"[0.1776, -0.11510000000000001]","[1.1346, -0.11510000000000001]",1.0,0.25,43.15,1.17,-0.015600000000000001,0.32,0.157,"{'quick': 2.6, 'current': 2.6}","{'Year': 0.9394, 'Half Year': 0.2427, 'Month': -0.021400000000000002, 'Week': 0.0596}"
5285380cbb1177ca391c2e55,Sterling Financial Corp.,30.87,2013-10-24 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Savings & Loans'}",0.0466,0.2816,"[0.1899, 0.0032]","[0.6812, 0.0032]",2.6,0.51,557.29,2.6,0.0032,1.46,0.401,"{'quick': None, 'current': None}","{'Year': 0.6178, 'Half Year': 0.4025, 'Month': 0.0651, 'Week': 0.0431}"
5285380cbb1177ca391c2e56,"Star Scientific, Inc.",1.45,2012-11-09 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Drug Manufacturers - Major'}",-0.1993,-0.1615,"[0.0211, -0.44020000000000004]","[0.2609, -0.5710000000000001]",2.0,0.15,939.23,2.4,-0.0461,-0.14,-0.984,"{'quick': 1.2, 'current': 1.7000000000000002}","{'Year': -0.2585, 'Half Year': 0.1515, 'Month': -0.33330000000000004, 'Week': -0.15080000000000002}"
5285380cbb1177ca391c2e57,State Street Corp.,70.73,2013-10-22 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Asset Management'}",0.012100000000000001,0.1057,"[0.1009, -0.024800000000000003]","[0.6506000000000001, -0.024800000000000003]",2.2,1.3,2386.84,1.62,-0.0021000000000000003,4.39,0.066,"{'quick': None, 'current': None}","{'Year': 0.6291, 'Half Year': 0.11960000000000001, 'Month': 0.0574, 'Week': -0.004200000000000001}"
5285380cbb1177ca391c2e58,"China Digital TV Holding Co., Ltd.",1.98,2013-11-19 21:30:00+00:00,"{'Country': 'China', 'Sector': 'Technology', 'Industry': 'Application Software'}",0.0857,0.1784,"[0.45740000000000003, -0.08660000000000001]","[0.4681, -0.3235]",2.0,0.11,188.34,0.62,0.001,0.04,0.009000000000000001,"{'quick': 4.1, 'current': 4.3}","{'Year': 0.14450000000000002, 'Half Year': 0.24530000000000002, 'Month': 0.053200000000000004, 'Week': 0.1786}"
5285380cbb1177ca391c2e59,"Starwood Property Trust, Inc.",26.65,2013-11-07 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'REIT - Diversified'}",0.0439,0.059800000000000006,"[0.1403, -0.0037]","[0.3654, -0.0356]",1.3,0.37,2278.57,0.6900000000000001,0.024200000000000003,1.69,0.044,"{'quick': None, 'current': None}","{'Year': 0.2939, 'Half Year': -0.0106, 'Month': 0.0806, 'Week': -0.0015}"
5285380cbb1177ca391c2e5a,Seagate Technology PLC,49.97,2013-10-28 20:30:00+00:00,"{'Country': 'Ireland', 'Sector': 'Technology', 'Industry': 'Data Storage Devices'}",0.0309,0.247,"[0.30110000000000003, -0.0048000000000000004]","[1.0901, -0.0048000000000000004]",2.7,1.23,3675.79,2.22,0.0246,4.52,0.335,"{'quick': 1.9, 'current': 2.2}","{'Year': 0.8191, 'Half Year': 0.2235, 'Month': 0.0475, 'Week': 0.0152}"
5285380cbb1177ca391c2e5b,Stereotaxis Inc.,3.75,2013-11-11 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Medical Appliances & Equipment'}",-0.0151,0.5364,"[0.32430000000000003, -0.3417]","[2.3991, -0.6211]",3.0,0.4,1641.56,2.6,-0.0183,-1.78,-1.029,"{'quick': 0.5, 'current': 0.7000000000000001}","{'Year': 1.6713, 'Half Year': 1.2738, 'Month': 0.34040000000000004, 'Week': 0.09140000000000001}"
5285380cbb1177ca391c2e5c,Constellation Brands Inc.,67.91,2013-12-09 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Consumer Goods', 'Industry': 'Beverages - Wineries & Distillers'}",0.039400000000000004,0.3047,"[0.2159, 0.0076]","[1.3937, 0.0076]",1.8,0.98,1570.61,0.8300000000000001,0.0091,8.04,0.062,"{'quick': 0.6000000000000001, 'current': 1.5}","{'Year': 0.9627, 'Half Year': 0.3002, 'Month': 0.08030000000000001, 'Week': 0.0134}"
5285380cbb1177ca391c2e5d,Suncor Energy Inc.,35.63,2011-02-02 07:30:00+00:00,"{'Country': 'Canada', 'Sector': 'Basic Materials', 'Industry': 'Independent Oil & Gas'}",-0.0015,0.113,"[0.0424, -0.037]","[0.3435, -0.037]",1.9,0.67,3746.04,1.3900000000000001,0.0008,1.72,0.055,"{'quick': 1, 'current': 1.3}","{'Year': 0.1184, 'Half Year': 0.1432, 'Month': -0.004200000000000001, 'Week': 0.0111}"
5285380cbb1177ca391c2e5e,iShares S&P S/T Natnl AMT-Free Muni Bd,106.28,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.0009000000000000001,0.0054,"[0.0085, -0.0019]","[0.0344, -0.0019]",,0.17,39.28,,-0.0002,,,"{'quick': None, 'current': None}","{'Year': 0.0043, 'Half Year': 0.0037, 'Month': 0.0041, 'Week': -0.00030000000000000003}"
5285380cbb1177ca391c2e5f,Suffolk Bancorp,20.16,2013-10-24 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Regional - Northeast Banks'}",0.0287,0.2187,"[0.2406, -0.0103]","[0.6167, -0.0103]",,0.39,29.64,0.84,-0.0054,0.99,0.29,"{'quick': None, 'current': None}","{'Year': 0.46880000000000005, 'Half Year': 0.2716, 'Month': 0.10640000000000001, 'Week': 0.050800000000000005}"
5285380cbb1177ca391c2e60,Sun Communities Inc.,42.04,2013-10-29 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'REIT - Residential'}",-0.0473,-0.0942,"[0.0146, -0.0852]","[0.23070000000000002, -0.2519]",2.8,0.8200000000000001,154.28,1.58,0.0061,0.27,0.002,"{'quick': None, 'current': None}","{'Year': 0.1468, 'Half Year': -0.22110000000000002, 'Month': -0.019, 'Week': -0.0424}"
5285380cbb1177ca391c2e61,"Summer Infant, Inc.",2.7,2013-08-14 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Consumer Goods', 'Industry': 'Personal Products'}",-0.0436,-0.0649,"[0.1638, -0.2082]","[1.2314, -0.2761]",1.8,0.19,76.38,1.52,-0.0592,-3.7,-0.643,"{'quick': 1.1, 'current': 2.1}","{'Year': 0.9793000000000001, 'Half Year': -0.10310000000000001, 'Month': 0.09960000000000001, 'Week': 0.021400000000000002}"
5285380cbb1177ca391c2e62,"SunEdison, Inc.",13.28,2013-11-06 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Semiconductor - Integrated Circuits'}",0.2747,0.8489,"[0.8626, -0.0148]","[5.1481, -0.0148]",1.9,0.72,7724.86,1.6800000000000002,0.0061,-1.3599999999999999,-0.003,"{'quick': 1.1, 'current': 1.2}","{'Year': 5.055, 'Half Year': 1.1394, 'Month': 0.44260000000000005, 'Week': 0.17650000000000002}"
5285380cbb1177ca391c2e63,Solar Senior Capital Ltd,18.33,2013-10-30 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Asset Management'}",-0.002,0.0114,"[0.054400000000000004, -0.0342]","[0.18560000000000001, -0.0342]",2.3,0.34,26.82,,0.0022,0.87,0.059000000000000004,"{'quick': None, 'current': None}","{'Year': 0.1071, 'Half Year': -0.0135, 'Month': -0.013000000000000001, 'Week': 0.015}"
5285380cbb1177ca391c2e64,"Superior Industries International, Inc.",19.06,2013-11-01 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Consumer Goods', 'Industry': 'Auto Parts'}",0.0078000000000000005,0.031400000000000004,"[0.1004, -0.022600000000000002]","[0.15990000000000001, -0.1364]",3.0,0.28,85.59,1.09,0.0106,1.06,0.063,"{'quick': 5.5, 'current': 6.7}","{'Year': 0.1375, 'Half Year': 0.0426, 'Month': 0.0437, 'Week': -0.0079}"
